,Year ID,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
13769,2044,Brazil,40_to_44,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
13770,2044,Brazil,40_to_44,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13771,2044,Brazil,40_to_44,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13772,2044,Brazil,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
13773,2044,Brazil,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
13774,2044,Brazil,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13775,2044,Brazil,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13776,2044,Brazil,45_to_49,Female,AD Dementia,Reference,AD Deaths,Number,144.31833712429736,81.91040755703364,193.07453209872216
13777,2044,Brazil,45_to_49,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0014431833712429737,0.0008191040755703364,0.0019307453209872216
13778,2044,Brazil,45_to_49,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13779,2044,Brazil,45_to_49,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13780,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,144.31833712429736,81.91040755703364,193.07453209872216
13781,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0014431833712429737,0.0008191040755703364,0.0019307453209872216
13782,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13783,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13784,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,144.31833712429736,81.91040755703364,193.07453209872216
13785,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0014431833712429737,0.0008191040755703364,0.0019307453209872216
13786,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13787,2044,Brazil,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13788,2044,Brazil,45_to_49,Male,AD Dementia,Reference,AD Deaths,Number,35.104460381585845,19.502477989769915,58.507433969309744
13789,2044,Brazil,45_to_49,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0003510446038158585,0.00019502477989769915,0.0005850743396930974
13790,2044,Brazil,45_to_49,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13791,2044,Brazil,45_to_49,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13792,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,35.104460381585845,19.502477989769915,58.507433969309744
13793,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0003510446038158585,0.00019502477989769915,0.0005850743396930974
13794,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13795,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13796,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,35.104460381585845,19.502477989769915,58.507433969309744
13797,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0003510446038158585,0.00019502477989769915,0.0005850743396930974
13798,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13799,2044,Brazil,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13800,2044,Brazil,50_to_54,Female,AD Dementia,Reference,AD Deaths,Number,401.7510465892602,337.39286922301955,448.55699376470807
13801,2044,Brazil,50_to_54,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0040175104658926025,0.0033739286922301955,0.004485569937647081
13802,2044,Brazil,50_to_54,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13803,2044,Brazil,50_to_54,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13804,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,401.7510465892602,337.39286922301955,448.55699376470807
13805,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0040175104658926025,0.0033739286922301955,0.004485569937647081
13806,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13807,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13808,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,401.7510465892602,337.39286922301955,448.55699376470807
13809,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0040175104658926025,0.0033739286922301955,0.004485569937647081
13810,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13811,2044,Brazil,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13812,2044,Brazil,50_to_54,Male,AD Dementia,Reference,AD Deaths,Number,198.92527549565315,138.4675937273664,267.18394845984784
13813,2044,Brazil,50_to_54,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0019892527549565313,0.001384675937273664,0.002671839484598478
13814,2044,Brazil,50_to_54,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13815,2044,Brazil,50_to_54,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13816,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,198.92527549565315,138.4675937273664,267.18394845984784
13817,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0019892527549565313,0.001384675937273664,0.002671839484598478
13818,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13819,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13820,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,198.92527549565315,138.4675937273664,267.18394845984784
13821,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0019892527549565313,0.001384675937273664,0.002671839484598478
13822,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13823,2044,Brazil,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13824,2044,Brazil,55_to_59,Female,AD Dementia,Reference,AD Deaths,Number,1326.1685033043543,1201.3526441698268,1402.2281674644569
13825,2044,Brazil,55_to_59,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.01326168503304354,0.012013526441698268,0.014022281674644569
13826,2044,Brazil,55_to_59,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13827,2044,Brazil,55_to_59,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13828,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,1326.1685033043543,1201.3526441698268,1402.2281674644569
13829,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.01326168503304354,0.012013526441698268,0.014022281674644569
13830,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13831,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13832,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,1326.1685033043543,1201.3526441698268,1402.2281674644569
13833,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.01326168503304354,0.012013526441698268,0.014022281674644569
13834,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13835,2044,Brazil,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13836,2044,Brazil,55_to_59,Male,AD Dementia,Reference,AD Deaths,Number,729.3926768173949,577.2733484971895,852.2582881529453
13837,2044,Brazil,55_to_59,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.007293926768173949,0.0057727334849718955,0.008522582881529453
13838,2044,Brazil,55_to_59,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13839,2044,Brazil,55_to_59,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13840,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,729.3926768173949,577.2733484971895,852.2582881529453
13841,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.007293926768173949,0.0057727334849718955,0.008522582881529453
13842,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13843,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13844,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,729.3926768173949,577.2733484971895,852.2582881529453
13845,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.007293926768173949,0.0057727334849718955,0.008522582881529453
13846,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13847,2044,Brazil,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13848,2044,Brazil,60_to_64,Female,AD Dementia,Reference,AD Deaths,Number,2882.4662468879933,2377.352066952953,3422.6848872046203
13849,2044,Brazil,60_to_64,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.028824662468879936,0.02377352066952953,0.0342268488720462
13850,2044,Brazil,60_to_64,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13851,2044,Brazil,60_to_64,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13852,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,2882.4662468879933,2377.352066952953,3422.6848872046203
13853,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.028824662468879936,0.02377352066952953,0.0342268488720462
13854,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13855,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13856,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,2878.5657512900398,2377.352066952953,3422.6848872046203
13857,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0287856575129004,0.02377352066952953,0.0342268488720462
13858,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,3.900495597953983,0.0,17.552230190792923
13859,2044,Brazil,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",3.900495597953983e-05,0.0,0.00017552230190792922
13860,2044,Brazil,60_to_64,Male,AD Dementia,Reference,AD Deaths,Number,1263.7605737370907,1006.3278642721276,1491.9395662173986
13861,2044,Brazil,60_to_64,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.012637605737370905,0.010063278642721276,0.014919395662173984
13862,2044,Brazil,60_to_64,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13863,2044,Brazil,60_to_64,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13864,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,1263.7605737370907,1006.3278642721276,1491.9395662173986
13865,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.012637605737370905,0.010063278642721276,0.014919395662173984
13866,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13867,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13868,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,1263.7605737370907,1006.3278642721276,1491.9395662173986
13869,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.012637605737370905,0.010063278642721276,0.014919395662173984
13870,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
13871,2044,Brazil,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13872,2044,Brazil,65_to_69,Female,AD Dementia,Reference,AD Deaths,Number,6069.171150416398,5532.853005697725,6424.11624983021
13873,2044,Brazil,65_to_69,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.060691711504163984,0.05532853005697726,0.0642411624983021
13874,2044,Brazil,65_to_69,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13875,2044,Brazil,65_to_69,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13876,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,6069.171150416398,5532.853005697725,6424.11624983021
13877,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.060691711504163984,0.05532853005697726,0.0642411624983021
13878,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13879,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13880,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,6018.464707642996,5509.450032110001,6350.006833469085
13881,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.06018464707642997,0.05509450032110001,0.06350006833469085
13882,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,50.706442773401776,21.452725788746907,76.05966416010267
13883,2044,Brazil,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0005070644277340178,0.00021452725788746906,0.0007605966416010266
13884,2044,Brazil,65_to_69,Male,AD Dementia,Reference,AD Deaths,Number,2781.05336134119,2564.575855654744,2940.9736808573034
13885,2044,Brazil,65_to_69,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.027810533613411903,0.025645758556547434,0.029409736808573034
13886,2044,Brazil,65_to_69,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13887,2044,Brazil,65_to_69,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13888,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,2781.05336134119,2564.575855654744,2940.9736808573034
13889,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.027810533613411903,0.025645758556547434,0.029409736808573034
13890,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13891,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13892,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,2745.9489009596045,2545.073377664974,2903.9189726767404
13893,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.027459489009596043,0.025450733776649737,0.029039189726767407
13894,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,35.104460381585845,19.502477989769915,74.10941636112567
13895,2044,Brazil,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0003510446038158585,0.00019502477989769915,0.0007410941636112568
13896,2044,Brazil,70_to_74,Female,AD Dementia,Reference,AD Deaths,Number,11420.651110809264,10151.039793675242,12163.695522219496
13897,2044,Brazil,70_to_74,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.11420651110809263,0.10151039793675241,0.12163695522219496
13898,2044,Brazil,70_to_74,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13899,2044,Brazil,70_to_74,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13900,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,11420.651110809264,10151.039793675242,12163.695522219496
13901,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.11420651110809263,0.10151039793675241,0.12163695522219496
13902,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13903,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13904,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,11319.23822526246,10076.930377314116,12064.232884471669
13905,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.11319238225262458,0.10076930377314115,0.12064232884471669
13906,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,101.41288554680357,42.905451577493814,169.67155851099827
13907,2044,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0010141288554680356,0.0004290545157749381,0.0016967155851099825
13908,2044,Brazil,70_to_74,Male,AD Dementia,Reference,AD Deaths,Number,5589.410191868058,5062.843286144271,6268.096425912051
13909,2044,Brazil,70_to_74,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.055894101918680585,0.0506284328614427,0.06268096425912051
13910,2044,Brazil,70_to_74,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
13911,2044,Brazil,70_to_74,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
13912,2044,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,5589.410191868058,5062.843286144271,6268.096425912051
13913,2044,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.055894101918680585,0.0506284328614427,0.06268096425912051
13914,2044,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
13915,2044,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
